order_id,customer_id,order_date,customer_age,customer_gender,customer_segment,region,state,store_type,product_category,product_subcategory,product_name,unit_price,quantity,discount_percent,shipping_cost,payment_method,marketing_channel,customer_tenure_months,loyalty_program_member,competitor_price,economic_index,season,day_of_week,is_holiday,sales_rep_id,sales_rep_experience_years,customer_satisfaction_score,delivery_days,total_sales
ORD-101491,CUST-2346,2025-02-10,42.0,Other,Consumer,South West,OSUN,Online,Beauty,Wellness,Wellness Pro 157,"NGN 4,078",3,5.0,258.31,Credit Card,Direct,18,N,3712.0,96.55,Dry,Monday,No,REP-35,3.0,2.8,2.0,12492.33
ORD-101770,CUST-1929,2025-02-14,15.0,,Corporate,South South,yenagoa,Retail,Furniture,Tables,Tables Lite 149,17367.1,2,5.0,414.05,Credit Card,Referral,31,no,,88.85,Dry,Friday,0,REP-42,11.0,3.7,4.0,28195.14
ORD-104881,CUST-3743,18/09/2025,,Male,Consumer,South South,CALABAR,Online,Clothing,Menswear,Menswear Eco 970,4013.82,3,5.0,963.27,Debit Card,Social Media,90,0,4100.62,102.35,Rainy,Thursday,No,REP-37,14.0,2.3,8.0,12891.72
ORD-104645,CUST-2109,"April 30, 2025",32.0,Female,Consumer,South South,yenagoa,Online,Automotive Parts,Batteries,Batteries Eco 573,11061.63,3,0.0,1822.9,Debit Card,Search,31,yes,,102.95,Rainy,Wednesday,0,REP-22,16.0,3.8,,37179.27
ORD-101298,CUST-2459,2024-08-04,35.0,Male,Consumer,South South,calabar,Online,Office Supplies,Furniture,Furniture Lite 358,24715.21,3,0.0,249.8,Mobile Money,Search,12,No,,112.81,Rainy,Sunday,no,REP-14,16.0,4.9,7.0,89376.17
ORD-103425,CUST-3694,2024-11-24,18.0,Female,Corporate,North,Kaduna,Wholesale,Groceries,Staples,Staples Standard 827,28176.2,3,15.0,1076.47,Mobile Money,TV,20,0,25378.63,109.21,Dry,Sunday,N,REP-29,7.0,,,87455.49
ORD-100250,CUST-1493,18/04/2024,36.0,Male,Corporate,South West,lagos,Online,Furniture,Tables,Tables Standard 446,44430.3,3,0.0,1028.48,Mobile Money,Email,85,True,52088.79,110.5,Rainy,Thursday,No,REP-08,2.0,,3.0,145722.74
ORD-101060,CUST-3119,2024-12-08,42.0,Female,Consumer,North,kaduna,Wholesale,Clothing,Menswear,Menswear Eco 906,29118.52,4,,851.6,Mobile Money,Social Media,51,,26205.29,103.92,Dry,Sunday,0,REP-50,16.0,,4.0,106477.01
ORD-100972,CUST-2312,2024-12-29,48.0,Male,Corporate,South South, Port Harcourt ,Wholesale,Electronics,Smartphones,Smartphones Pro 671,"NGN 18,301",7,15.0,685.69,Mobile Money,TV,39,1,18336.85,87.9,Dry,Sunday,N,REP-17,3.0,5.2,5.0,120019.53
ORD-104841,CUST-1340,2024/10/11,51.0,Male,Home Office,South East,awka,Retail,Clothing,Kidswear,Kidswear Standard 821,8193.58,3,10.0,185.12,Bank Transfer,Direct,45,Yes,9734.87,96.25,Rainy,Friday,No,REP-28,15.0,4.5,1.0,31052.3
ORD-101867,CUST-3090,29/06/2024,31.0,Female,Home Office,South East,awka,Retail,Furniture,Storage,Storage Plus 352,15298.3,6,5.0,538.64,Mobile Money,TV,41,,15665.72,88.5,Rainy,Saturday,0,REP-30,10.0,3.4,6.0,91119.01
ORD-103443,CUST-1605,11/01/2024,13.0,Male,Corporate,South West,lagos,Online,Beauty,Fragrance,Fragrance Standard 352,"₦13,268.87",4,0.0,1257.4,USSD,Direct,8,N,13140.6,84.54,Dry,Thursday,False,REP-22,2.0,,3.0,52823.55
ORD-100706,CUST-1021,27/10/2024,37.0,Male,Consumer,South East,ABA,Online,Groceries,Staples,Staples Eco 796,14631.82,3,20.0,308.69,Mobile Money,TV,73,N,16229.83,88.15,Rainy,Sunday,no,REP-48,6.0,,10.0,42572.37
ORD-104190,CUST-2180,2024/04/06,24.0,Female,Home Office,South West,Osun,Retail,Automotive Parts,Filters,Filters Plus 750,"NGN 4,998",2,15.0,1997.18,USSD,Email,83,1,,87.1,Rainy,Saturday,N,REP-13,19.0,4.5,7.0,10122.77
ORD-102396,CUST-3603,18/12/2024,,Female,Corporate,North Central,abuja,Online,Beauty,Haircare,Haircare Lite 278,8653.89,4,15.0,955.09,USSD,Referral,77,yes,,86.96,Dry,Wednesday,Yes,REP-14,15.0,,8.0,34351.85
ORD-102224,CUST-2102,2025-01-12,47.0,Male,Home Office,North,borno,Retail,Beauty,Skincare,Skincare Pro 454,8758.25,3,0.0,730.95,Credit Card,Search,60,N,9171.14,87.9,Dry,Sunday,No,REP-07,16.0,4.0,6.0,35720.33
ORD-104393,CUST-1185,2024-10-19,25.0,Female,Consumer,North Central,jos,Retail,Office Supplies,Paper,Paper Lite 425,12416.91,2,0.0,791.52,BANK_TRANSFER,Referral,12,True,13284.65,101.11,Rainy,Saturday,False,REP-57,1.0,4.7,4.0,33088.94
ORD-101193,CUST-2933,2024-03-02,45.0,Female,Corporate,North Central, Minna ,Retail,Office Supplies,Furniture,Furniture Pro 171,25243.26,7,5.0,447.52,Bank Transfer,Direct,94,no,24971.2,85.69,Dry,Saturday,No,REP-39,16.0,1.2,3.0,159781.23
ORD-101056,CUST-2236,"January 04, 2024",21.0,Female,Consumer,North,sokoto,Retail,Furniture,Beds,Beds Lite 128,16443.72,3,0.0,1210.5,MOBILE_MONEY,Referral,67,1,15190.24,91.92,Dry,Thursday,no,REP-04,3.0,4.4,5.0,64935.09
ORD-100024,CUST-3149,28/09/2025,37.0,Female,Consumer,North Central,Minna,Retail,Electronics,Televisions,Televisions Max 647,12877.85,3,15.0,310.93,USSD,Email,95,0,,82.54,Rainy,Sunday,False,REP-50,,5.2,4.0,47317.21
ORD-101672,CUST-1736,2024-08-31,22.0,Female,Consumer,South West,ogun,Online,Office Supplies,Furniture,Furniture Standard 855,32785.13,1,0.0,891.29,CREDIT_CARD,Social Media,89,No,35862.45,108.59,Rainy,Saturday,no,REP-27,6.0,4.1,3.0,31348.54
ORD-100199,CUST-3645,24/11/2025,,Female,Home Office,South East,Onitsha,Retail,clothing,Kidswear,Kidswear Pro 580,13223.55,5,,441.94,USSD,Social Media,78,Y,12144.88,110.07,Dry,Monday,False,REP-48,19.0,3.8,8.0,69124.95
ORD-101399,CUST-1823,2025/11/11,47.0,,Consumer,North Central,Lokoja,Online,Groceries,Household,Household Plus 361,8272.13,5,0.0,986.68,USSD,Search,56,yes,8751.2,112.92,Dry,Tuesday,N,REP-07,4.0,,5.0,37507.25
ORD-103165,CUST-2104,16/06/2025,29.0,Other,Corporate,South South,calabar,Retail,Office Supplies,Printers,Printers Standard 128,10471.94,4,10.0,172.82,USSD,Social Media,62,,10126.93,99.85,Rainy,Monday,N,REP-54,6.0,3.2,7.0,41311.52
ORD-101710,CUST-1942,2024-08-06,35.0,Female,Corporate,North Central, Jos ,Online,Beauty,Haircare,Haircare Max 585,"₦6,707.62",4,0.0,802.71,Mobile Money,Email,84,No,6439.34,92.69,Rainy,Tuesday,No,REP-20,12.0,4.2,8.0,32754.57
ORD-103043,CUST-2455,2024-05-21,25.0,Female,Consumer,South East, Enugu ,Retail,Groceries,Staples,Staples Max 307,19036.28,5,30.0,2066.13,Bank Transfer,Search,21,no,,99.29,Rainy,Tuesday,N,REP-07,7.0,3.1,2.0,80830.62
ORD-104926,CUST-2096,2025-02-20,17.0,Male,Consumer,South West,OGUN,Online,Clothing,Kidswear,Kidswear Max 449,21186.03,5,30.0,2421.34,Cash,Email,38,Y,22236.83,98.16,Dry,Thursday,No,REP-31,4.0,5.5,2.0,100395.99
ORD-100743,CUST-1743,30/11/2024,43.0,Male,Home Office,South West,Ogun,Online,beauty,Makeup,Makeup Lite 243,54120.73,7,10.0,1168.7,MOBILE_MONEY,Direct,76,No,,94.78,Dry,Saturday,yes,REP-54,3.0,1.6,6.0,297862.66
ORD-100599,CUST-2766,16/07/2025,46.0,Male,Consumer,North, Kaduna ,Online,Clothing,Footwear,Footwear Plus 133,11461.72,5,,1222.72,Bank Transfer,Direct,28,False,,103.34,Rainy,Wednesday,No,REP-14,14.0,4.9,3.0,65114.97
ORD-101507,CUST-2319,2024-12-22,53.0,Male,Corporate,South West,Ekiti,Retail,Furniture,Tables,Tables Lite 968,26870.43,6,20.0,949.58,Debit Card,Social Media,95,No,28586.58,93.41,Dry,Sunday,False,REP-38,8.0,3.2,5.0,131424.33
ORD-104644,CUST-1073,2024-12-11,43.0,Male,Consumer,South South,WARRI,Online,Furniture,Office Chairs,Office Chairs Max 132,43238.77,1,15.0,902.12,Cash,Direct,58,1,45559.17,91.28,Dry,Wednesday,no,REP-15,18.0,3.3,7.0,46425.24
ORD-102350,CUST-2481,2025/07/26,46.0,Male,Home Office,South South,Uyo,Online,automotive parts,Electricals,Electricals Max 482,18231.1,6,5.0,573.98,CASH,TV,87,1,,99.02,Rainy,Saturday,False,REP-34,5.0,,6.0,126650.15
ORD-104746,CUST-3105,2024-06-26,46.0,Male,Home Office,South East,ENUGU,Retail,Clothing,Footwear,Footwear Standard 532,2165.21,2,0.0,798.09,USSD,Social Media,60,Yes,,85.26,Rainy,Wednesday,0,REP-30,15.0,2.3,9.0,4023.46
ORD-101704,CUST-3529,15/10/2025,40.0,Female,Home Office,North,SOKOTO,Online,Groceries,Dairy,Dairy Plus 939,"NGN 11,058",2,0.0,,USSD,Search,52,Y,12863.96,108.63,Rainy,Wednesday,yes,REP-56,4.0,4.3,4.0,25233.17
ORD-101903,CUST-1683,2025-02-12,21.0,Male,Consumer,South South,PORT HARCOURT,Online,Electronics,Televisions,Televisions Max 951,10736.16,1,0.0,642.66,Debit Card,Social Media,39,N,9961.52,94.03,Dry,Wednesday,No,REP-37,8.0,2.3,5.0,12532.25
ORD-104508,CUST-1730,2025/08/17,27.0,Female,Corporate,South West,Ekiti,Online,Automotive Parts,Electricals,Electricals Standard 743,9239.43,2,0.0,1010.56,Bank Transfer,TV,73,0,9058.35,96.96,Rainy,Sunday,No,REP-52,15.0,5.5,,18827.14
ORD-102811,CUST-1786,2025/05/03,38.0,Male,Consumer,South East,OWERRI,Retail,Groceries,Beverages,Beverages Lite 253,22116.37,2,,565.36,Credit Card,Direct,60,no,21424.14,80.03,Rainy,Saturday,yes,REP-44,18.0,,5.0,40331.68
ORD-100840,CUST-1794,22/07/2025,41.0,Male,Consumer,South West,ogun,Retail,Clothing,Menswear,Menswear Standard 949,15084.13,1,,537.63,USSD,Direct,67,Y,16058.59,103.83,Rainy,Tuesday,N,REP-56,3.0,2.5,2.0,16176.43
ORD-102570,CUST-3205,2025/05/17,35.0,Male,Consumer,North Central,JOS,Retail,Furniture,Office Chairs,Office Chairs Max 654,23351.06,5,0.0,1382.9,Bank Transfer,Referral,39,No,23948.54,110.27,Rainy,Saturday,no,REP-41,5.0,3.7,6.0,141519.76
ORD-100799,CUST-2216,2024-11-02,38.0,Female,Corporate,North,Kano,Online,Clothing,Footwear,Footwear Lite 995,41275.48,6,15.0,791.33,Mobile Money,Direct,18,Yes,41832.57,94.31,Dry,Saturday,N,REP-14,16.0,,,234779.62
ORD-104126,CUST-1126,2025/10/01,68.0,Female,Consumer,South West,Ogun,Online,Automotive Parts,Engine Oil,Engine Oil Lite 212,11449.29,4,15.0,427.57,DEBIT_CARD,Referral,60,False,11893.84,97.09,Rainy,Wednesday,no,REP-03,5.0,3.9,5.0,36247.15
ORD-102550,CUST-2800,16/09/2024,48.0,Female,Consumer,South South,Yenagoa,Wholesale,Automotive Parts,Electricals,Electricals Standard 404,14452.95,1,0.0,258.08,Mobile Money,Search,20,1,14848.79,97.57,Rainy,Monday,no,REP-55,16.0,2.5,4.0,18247.72
ORD-100286,CUST-1442,2024-07-28,27.0,Female,Home Office,South West,Ibadan,Online,Groceries,Staples,Staples Plus 165,57246.28,3,5.0,1149.89,MOBILE_MONEY,Social Media,81,Y,,89.89,Rainy,Sunday,0,REP-49,7.0,4.1,5.0,226316.51
ORD-104203,CUST-1359,"November 04, 2025",32.0,Male,Consumer,South East,Onitsha,Online,Electronics,Audio,Audio Lite 550,6355.98,8,30.0,372.4,CREDIT_CARD,TV,42,True,,107.82,Dry,Tuesday,False,REP-26,18.0,4.8,6.0,48868.62
ORD-101090,CUST-2382,2024-06-02,53.0,Female,Consumer,South West,OSUN,Retail,Groceries,Staples,Staples Eco 644,"₦2,577.55",6,5.0,698.31,Credit Card,Direct,84,0,2796.43,101.03,Rainy,Sunday,no,REP-59,4.0,1.9,4.0,14099.62
ORD-102542,CUST-3630,2024-09-27,33.0,Male,Consumer,North Central, Minna ,Retail,Electronics,Televisions,Televisions Pro 126,6666.62,4,,639.33,Credit Card,Search,74,no,6976.36,86.36,Rainy,Friday,N,REP-42,15.0,6.0,10.0,29590.87
ORD-100465,CUST-3657,2025/02/09,34.0,Male,Consumer,North Central,LOKOJA,Retail, Automotive Parts ,Tyres,Tyres Plus 303,22220.88,6,10.0,,USSD,Search,9,No,20534.99,109.03,Dry,Sunday,N,REP-42,7.0,,6.0,146515.38
ORD-101309,CUST-3345,2024-05-15,,Male,Corporate,North Central,Ilorin,Wholesale,Office Supplies,Stationery,Stationery Pro 920,26314.7,3,15.0,1336.66,Bank Transfer,Referral,79,True,28349.42,95.63,Rainy,Wednesday,no,REP-21,19.0,3.5,10.0,78280.18
ORD-102324,CUST-3053,2024-12-14,36.0,Male,Consumer,North Central, Ilorin ,Online,Furniture,Storage,Storage Lite 230,24657.71,1,25.0,,MOBILE_MONEY,Social Media,30,1,25172.73,94.77,Dry,Saturday,0,REP-31,9.0,5.0,2.0,21337.24
ORD-101551,CUST-3346,2025-08-21,24.0,Male,Consumer,South West, Ibadan ,Retail,Electronics,Accessories,Accessories Eco 865,"₦34,752.03",4,5.0,912.44,USSD,TV,67,0,,102.75,Rainy,Thursday,No,REP-59,14.0,4.7,3.0,153771.21
ORD-101936,CUST-2024,2024/12/18,36.0,Female,Consumer,North Central,Abuja,Wholesale, Automotive Parts ,Electricals,Electricals Lite 155,7240.67,1,0.0,848.94,DEBIT_CARD,Email,47,N,6652.73,96.85,Dry,Wednesday,N,REP-27,1.0,2.7,6.0,7332.16
ORD-100757,CUST-2054,2025-01-21,40.0,Other,Home Office,North,SOKOTO,Retail,Groceries,Beverages,Beverages Plus 458,12348.75,5,0.0,1298.17,BANK_TRANSFER,Social Media,79,no,13036.7,89.01,Dry,Tuesday,False,REP-42,3.0,4.6,3.0,62758.92
ORD-103984,CUST-3358,2024-06-03,21.0,Female,Consumer,North Central, Minna ,Online,Electronics,Audio,Audio Standard 451,4156.11,6,15.0,1008.26,CASH,Referral,13,N,4645.7,93.96,Rainy,Monday,0,REP-10,0.0,,1.0,21950.31
ORD-104643,CUST-1184,2024/07/19,41.0,Female,Corporate,South East, Onitsha ,Retail,Groceries,Dairy,Dairy Standard 974,17483.16,6,5.0,,Credit Card,Social Media,66,yes,,117.27,Rainy,Friday,0,REP-45,7.0,5.1,6.0,120503.78
ORD-103144,CUST-3099,2025-03-15,29.0,Male,Consumer,South South, Uyo ,Retail,Electronics,Smartphones,Smartphones Max 180,16926.85,3,10.0,472.74,Debit Card,Search,76,False,,111.22,Dry,Saturday,0,REP-05,8.0,,3.0,56214.65
ORD-100488,CUST-3104,2025-09-20,,Female,Consumer,North Central,MINNA,Retail,Electronics,Audio,Audio Max 561,33166.65,1,0.0,824.81,USSD,Referral,21,0,32188.25,106.99,Rainy,Saturday,0,REP-39,17.0,2.9,5.0,46078.72
ORD-102509,CUST-1335,2024-12-05,18.0,Female,Consumer,South West,ogun,Online,Clothing,Menswear,Menswear Plus 807,32644.96,3,0.0,677.63,Debit Card,Email,52,No,34379.55,111.21,Dry,Thursday,no,REP-38,18.0,4.9,3.0,122519.29
ORD-104592,CUST-1200,30/12/2025,23.0,Male,Consumer,North,Sokoto,Retail,ELECTRONICS,Televisions,Televisions Standard 342,32915.22,2,0.0,402.71,CASH,Referral,35,N,34394.38,110.28,Dry,Tuesday,No,REP-56,13.0,3.7,6.0,72180.42
ORD-102372,CUST-1168,"March 10, 2025",29.0,Female,Home Office,South South,Uyo,Online,Furniture,Office Chairs,Office Chairs Eco 414,15441.04,6,0.0,367.03,CASH,Email,21,no,17313.06,105.72,Dry,Monday,0,REP-35,6.0,3.4,8.0,93444.35
ORD-102463,CUST-2610,24/10/2025,33.0,Male,Consumer,South South, Yenagoa ,Retail,Furniture,Sofas,Sofas Plus 966,19706.7,6,25.0,641.31,USSD,TV,70,True,18759.49,100.01,Rainy,Friday,0,REP-17,6.0,3.7,7.0,103121.53
ORD-100033,CUST-2525,2024/04/16,39.0,Female,Consumer,North,sokoto,Online,Groceries,Household,Household Plus 818,"NGN 17,342",4,10.0,538.18,CREDIT_CARD,TV,50,0,17462.74,105.71,Rainy,Tuesday,no,REP-29,7.0,4.1,4.0,61531.85
ORD-104638,CUST-2692,"October 21, 2025",36.0,Male,Consumer,South West,LAGOS,Wholesale,Beauty,Skincare,Skincare Max 994,11489.97,3,0.0,1136.75,Cash,Direct,67,Yes,11497.17,103.0,Rainy,Tuesday,False,REP-43,13.0,4.8,4.0,44693.3
ORD-103118,CUST-1065,2024-11-05,19.0,Male,Consumer,North,kaduna,Online,Automotive Parts,Tyres,Tyres Standard 197,8444.59,5,20.0,782.72,BANK_TRANSFER,TV,16,True,9697.08,97.11,Dry,Tuesday,0,REP-54,19.0,5.0,8.0,35813.47
ORD-102790,CUST-3576,2025-11-24,61.0,Female,Home Office,South East,ABA,Retail,AUTOMOTIVE PARTS,Filters,Filters Lite 531,26906.5,5,0.0,757.13,Debit Card,Social Media,29,True,28777.12,89.09,Dry,Monday,No,REP-60,15.0,2.5,5.0,159738.34
ORD-100942,CUST-3512,"May 25, 2024",19.0,Male,Consumer,South East,owerri,Online,Automotive Parts,Batteries,Batteries Lite 653,17744.44,3,5.0,465.42,Debit Card,TV,50,No,18643.37,97.21,Rainy,Saturday,N,REP-32,5.0,4.3,4.0,61021.2
ORD-103002,CUST-3557,14/07/2024,45.0,Male,Consumer,South South,UYO,Online,Office Supplies,Printers,Printers Max 247,8642.34,3,0.0,1108.18,Credit Card,Email,6,No,8954.9,90.09,Rainy,Sunday,No,REP-14,12.0,4.6,4.0,27507.79
ORD-104055,CUST-2039,"May 12, 2025",54.0,,Consumer,South West,ibadan,Retail,Clothing,Kidswear,Kidswear Lite 684,13401.6,2,20.0,1214.71,Cash,Social Media,47,Yes,14618.6,105.42,Rainy,Monday,N,REP-54,12.0,,6.0,23141.68
ORD-103023,CUST-1546,05/05/2024,48.0,Female,Consumer,North Central,Minna,Retail,Groceries,Beverages,Beverages Plus 347,"NGN 22,185",4,0.0,704.54,USSD,Search,42,,21275.74,102.58,Rainy,Sunday,No,REP-43,9.0,4.7,10.0,113888.49
ORD-104815,CUST-1817,29/03/2024,28.0,Female,Consumer,South West, Ogun ,Retail,Office Supplies,Furniture,Furniture Pro 759,16657.85,3,0.0,808.67,CASH,Search,60,Y,18667.73,91.57,Dry,Friday,0,REP-35,7.0,3.4,2.0,44450.71
ORD-100298,CUST-1782,2024-05-04,52.0,Female,Home Office,North,kano,Online,Beauty,Wellness,Wellness Max 721,2001.71,2,15.0,1081.52,Debit Card,TV,92,True,1883.67,108.94,Rainy,Saturday,0,REP-12,13.0,,8.0,4564.9
ORD-104691,CUST-1182,"August 08, 2024",46.0,Male,Corporate,South West,ibadan,Retail,AUTOMOTIVE PARTS,Tyres,Tyres Plus 219,11914.5,2,20.0,287.59,Mobile Money,Email,6,Yes,11554.88,86.7,Rainy,Thursday,0,REP-19,18.0,4.1,3.0,18707.17
ORD-100562,CUST-2355,"July 28, 2025",19.0,Other,Consumer,South South,warri,Online,automotive parts,Engine Oil,Engine Oil Plus 907,22187.74,2,20.0,1725.49,USSD,Search,76,,19312.38,97.98,Rainy,Monday,0,REP-51,19.0,5.0,6.0,44878.3
ORD-100983,CUST-2781,2025/08/22,23.0,Female,Consumer,North Central,lokoja,Retail,Furniture,Tables,Tables Max 346,37504.12,4,5.0,457.14,Cash,TV,20,N,36320.3,91.86,Rainy,Friday,N,REP-36,12.0,3.1,3.0,168277.85
ORD-102288,CUST-3575,16/11/2024,37.0,Female,Corporate,South East,Onitsha,Online,furniture,Storage,Storage Standard 124,10064.45,4,0.0,907.44,USSD,Search,2,0,,99.01,Dry,Saturday,N,REP-13,5.0,2.2,6.0,36815.7
ORD-100489,CUST-2666,"September 20, 2024",35.0,Female,Consumer,North,kano,Online,Furniture,Beds,Beds Plus 272,43283.85,2,5.0,220.62,MOBILE_MONEY,Direct,85,Yes,,108.86,Rainy,Friday,no,REP-58,7.0,4.6,7.0,91860.19
ORD-103360,CUST-3707,13/05/2024,37.0,Male,Corporate,South East, Aba ,Wholesale,Beauty,Haircare,Haircare Lite 544,9953.05,5,0.0,1575.71,MOBILE_MONEY,Social Media,15,no,11204.83,94.87,Rainy,Monday,N,REP-08,11.0,3.2,11.0,49796.42
ORD-102650,CUST-3421,2024/09/25,56.0,Male,Home Office,North,SOKOTO,Retail,Furniture,Storage,Storage Plus 202,10067.08,2,0.0,510.04,Cash,Email,62,Yes,10012.23,98.65,Rainy,Wednesday,no,REP-18,5.0,6.0,7.0,20761.81
ORD-101375,CUST-3637,"September 22, 2025",38.0,Female,Home Office,South West,EKITI,Retail,Automotive Parts,Batteries,Batteries Pro 690,29068.51,3,150.0,1135.5,Mobile Money,Social Media,39,Y,28613.2,89.35,Rainy,Monday,0,REP-48,5.0,,2.0,103881.94
ORD-101311,CUST-1957,"August 30, 2024",33.0,Male,Consumer,North,sokoto,Online,office supplies,Printers,Printers Plus 960,1875.4,5,15.0,1129.44,Credit Card,Email,79,No,1639.33,85.12,Rainy,Friday,0,REP-38,19.0,2.2,4.0,9354.4
ORD-102248,CUST-1428,"October 21, 2024",25.0,Male,Home Office,South East,awka,Retail,Office Supplies,Printers,Printers Standard 192,"₦8,702.67",2,0.0,209.14,Debit Card,Direct,91,True,,93.33,Rainy,Monday,False,REP-07,11.0,3.5,4.0,17585.78
ORD-104421,CUST-3749,02/08/2025,34.0,Male,Corporate,South East,AWKA,Online,Beauty,Makeup,Makeup Eco 967,11312.41,9,30.0,677.3,CASH,Email,56,,11720.62,81.36,Rainy,Saturday,False,REP-17,3.0,4.0,5.0,76805.89
ORD-100201,CUST-3498,27/10/2024,23.0,,Corporate,North,KANO,Online,Beauty,Skincare,Skincare Plus 400,"₦31,686.08",4,5.0,355.15,Credit Card,Social Media,84,0,29855.35,103.37,Rainy,Sunday,0,REP-10,18.0,4.0,4.0,127371.09
ORD-101347,CUST-2927,2025-12-19,35.0,Male,Consumer,South South,PORT HARCOURT,Retail,Office Supplies,Paper,Paper Plus 909,12819.6,2,0.0,556.57,USSD,Email,49,N,13239.37,84.89,Dry,Friday,False,REP-41,8.0,2.6,,28801.02
ORD-101652,CUST-1142,2025-11-11,31.0,Female,Home Office,South East,Onitsha,Online,Office Supplies,Ink,Ink Plus 561,"₦21,178.30",1,0.0,609.47,Cash,Social Media,71,yes,22871.9,93.25,Dry,Tuesday,No,REP-21,9.0,2.6,6.0,22143.49
ORD-103826,CUST-1927,14/06/2024,29.0,Female,Consumer,South East,aba,Online,Furniture,Sofas,Sofas Plus 188,9078.8,5,20.0,907.16,MOBILE_MONEY,Social Media,55,,9101.62,98.85,Rainy,Friday,0,REP-30,5.0,3.3,6.0,45994.65
ORD-104510,CUST-1823,03/06/2024,34.0,Other,Corporate,South West,LAGOS,Retail,Electronics,Televisions,Televisions Eco 426,28082.25,3,5.0,1443.32,USSD,Social Media,25,0,,93.82,Rainy,Monday,False,REP-10,11.0,2.7,7.0,73683.75
ORD-102679,CUST-2029,25/07/2024,29.0,Male,Consumer,North,Kano,Online,Beauty,Fragrance,Fragrance Plus 172,19087.16,3,,1207.24,MOBILE_MONEY,Direct,62,no,,106.37,Rainy,Thursday,1,REP-36,17.0,3.6,6.0,76058.72
ORD-104813,CUST-2528,2025-10-03,42.0,Female,Corporate,South West,ibadan,Retail,Groceries,Dairy,Dairy Standard 797,18385.93,2,20.0,588.06,Bank Transfer,Social Media,16,0,18081.69,90.95,Rainy,Friday,N,REP-51,19.0,4.1,4.0,30847.15
ORD-100402,CUST-1881,"May 06, 2025",40.0,Female,Consumer,South South,warri,Online,Automotive Parts,Engine Oil,Engine Oil Standard 853,6809.23,3,15.0,534.76,Bank Transfer,Search,56,Yes,6121.87,94.19,Rainy,Tuesday,N,REP-41,14.0,3.3,5.0,23562.58
ORD-100435,CUST-1340,2025-12-24,35.0,Male,Consumer,North Central,Abuja,Retail,Automotive Parts,Batteries,Batteries Pro 828,"NGN 20,032",6,0.0,1031.83,Credit Card,Direct,63,yes,21115.41,108.9,Dry,Wednesday,0,REP-36,7.0,3.8,4.0,141879.65
ORD-104979,CUST-2673,16/03/2024,26.0,Female,Corporate,South East,Aba,Retail,Furniture,Office Chairs,Office Chairs Lite 310,13167.57,5,15.0,987.18,Bank Transfer,Direct,7,N,12531.62,95.35,Dry,Saturday,yes,REP-40,10.0,2.9,6.0,59007.35
ORD-102110,CUST-1773,29/01/2024,20.0,,Consumer,North,KANO,Retail,AUTOMOTIVE PARTS,Tyres,Tyres Standard 700,15062.69,3,25.0,2349.12,Bank Transfer,Referral,58,False,14725.73,98.14,Dry,Monday,False,REP-15,12.0,3.5,5.0,38937.79
ORD-103987,CUST-1195,2024-03-19,52.0,Female,Consumer,North Central,Jos,Online,Beauty,Haircare,Haircare Plus 680,22984.05,3,15.0,,Credit Card,Referral,40,Y,22057.24,92.83,Dry,Tuesday,N,REP-01,16.0,5.2,6.0,72699.84
ORD-101041,CUST-3355,2024/10/14,32.0,Female,Consumer,South West,OGUN,Retail, Beauty ,Haircare,Haircare Pro 265,"₦33,896.93",4,10.0,1066.07,USSD,Direct,76,no,39260.99,96.97,Rainy,Monday,no,REP-41,16.0,3.8,3.0,148887.18
ORD-102294,CUST-2964,2024-06-21,29.0,Female,Consumer,North Central, Abuja ,Online,Clothing,Footwear,Footwear Lite 209,"₦19,130.67",5,25.0,1459.22,USSD,TV,34,1,21909.24,92.84,Rainy,Friday,0,REP-16,13.0,2.9,4.0,88189.47
ORD-102100,CUST-3511,2024-12-01,16.0,Female,Consumer,South East,awka,Online,Groceries,Household,Household Pro 703,12945.8,4,5.0,606.21,Cash,TV,67,False,12783.58,102.13,Dry,Sunday,no,REP-39,9.0,2.9,7.0,58293.82
ORD-103106,CUST-3366,24/12/2024,37.0,Female,Consumer,South East,ONITSHA,Online,GROCERIES,Household,Household Eco 440,55301.85,2,5.0,270.46,Mobile Money,Email,55,N,53480.13,92.08,Dry,Tuesday,No,REP-14,2.0,2.6,6.0,113469.48
ORD-104874,CUST-1523,2025-10-02,43.0,Female,Corporate,South East, Aba ,Online,Office Supplies,Printers,Printers Lite 323,44106.94,4,0.0,,CREDIT_CARD,TV,89,False,,96.45,Rainy,Thursday,N,REP-12,9.0,4.6,6.0,203883.08
ORD-100131,CUST-2522,2024-10-16,44.0,Male,Home Office,North Central, Ilorin ,Online,Groceries,Beverages,Beverages Eco 238,43468.72,5,20.0,593.54,USSD,Referral,38,no,43477.85,106.84,Rainy,Wednesday,Yes,REP-12,12.0,,6.0,164133.37
ORD-101807,CUST-2324,24/10/2025,45.0,Male,Consumer,South West,lagos,Wholesale,Electronics,Televisions,Televisions Eco 798,"₦10,578.73",4,,437.74,Credit Card,TV,75,,10870.13,112.59,Rainy,Friday,0,REP-16,19.0,4.4,5.0,50676.55
ORD-104418,CUST-2960,2024-02-23,48.0,,Consumer,South East, Aba ,Retail,Electronics,Audio,Audio Plus 760,45144.74,3,5.0,701.25,MOBILE_MONEY,Direct,36,No,42064.34,109.75,Dry,Friday,no,REP-24,7.0,6.0,5.0,124659.73
